Date,vix_Open,vix_High,vix_Low,vix_Close,vxn_Open,vxn_High,vxn_Low,vxn_Close,vxn_Adj_Close,vxn_Volume,ndxt_Open,ndxt_High,ndxt_Low,ndxt_Close,ndxt_Adj_Close,ndxt_Volume,Mkt-RF,SMB,HML,RMW,CMA,RF,Ticker,Open,High,Low,Close,Volume,OpenInt
20140619,10.53,10.82,10.42,10.62,12.65,12.87,11.74,12.51,12.51,0,2144.0,2144.639893,2126.01001,2137.139893,2137.139893,0,0.12,-0.15,-0.04,0.14,-0.08,0.0,pnqi.us.txt,67.36,67.36,66.41,66.8,23384,0
20140620,10.4,11.02,10.34,10.85,12.51,12.68,11.42,12.27,12.27,0,2137.580078,2139.080078,2129.149902,2138.320068,2138.320068,0,0.18,0.21,0.04,0.02,0.01,0.0,pnqi.us.txt,66.8,66.92,66,66.42,23827,0
20140623,11.26,11.35,10.92,10.98,12.93,13.05,11.88,12.3,12.3,0,2137.75,2139.969971,2130.949951,2137.5,2137.5,0,-0.01,-0.22,0.08,-0.06,-0.17,0.0,pnqi.us.txt,66.43,67.09,66.364,67.08,24889,0
20140624,11.02,12.27,10.87,12.13,12.36,12.71,11.95,12.61,12.61,0,2135.429932,2153.709961,2126.169922,2130.280029,2130.280029,0,-0.72,-0.37,-0.21,0.0,0.02,0.0,pnqi.us.txt,67,67.9,66.64,66.93,69645,0
20140625,12.31,12.33,11.37,11.59,12.61,12.9,12.36,12.54,12.54,0,2126.189941,2142.550049,2125.22998,2140.3798829999996,2140.3798829999996,0,0.53,0.34,0.07,-0.15,-0.22,0.0,pnqi.us.txt,66.65,67.9,66.43,67.73,22805,0
20140626,11.51,12.51,11.5,11.63,12.54,13.25,12.19,12.2,12.2,0,2139.969971,2140.830078,2121.27002,2134.040039,2134.040039,0,-0.11,-0.08,0.05,0.1,-0.06,0.0,pnqi.us.txt,67.85,67.92,67.342,67.79,24164,0
20140627,11.72,12.04,11.19,11.26,12.2,12.42,11.95,12.03,12.03,0,2130.52002,2142.27002,2128.949951,2141.689941,2141.689941,0,0.26,0.48,-0.22,0.12,-0.13,0.0,pnqi.us.txt,67.5,68.05,67.5,67.89,21039,0
20140630,11.75,11.81,11.3,11.57,12.03,12.6,12.03,12.21,12.21,0,2146.780029,2156.23999,2143.51001,2153.070068,2153.070068,0,0.07,0.26,0.19,-0.26,-0.15,0.0,pnqi.us.txt,68.02,68.44,67.96,68.02,60825,0
20140701,11.28,11.42,10.92,11.15,12.21,12.21,11.83,11.98,11.98,0,2159.050049,2184.209961,2158.919922,2177.77002,2177.77002,0,0.74,0.43,-0.37,0.1,-0.12,0.0,pnqi.us.txt,68.46,69.37,68.32,69.27,45020,0
20140702,11.18,11.18,10.56,10.82,12.07,12.07,11.55,11.59,11.59,0,2175.860107,2182.300049,2174.209961,2178.290039,2178.290039,0,-0.03,-0.46,-0.21,0.07,0.22,0.0,pnqi.us.txt,69.48,69.66,68.84,69.01,37000,0
20140703,10.47,10.76,10.28,10.32,11.6,11.6,11.35,11.36,11.36,0,2184.719971,2193.75,2183.23999,2193.290039,2193.290039,0,0.59,0.21,0.08,0.03,0.22,0.0,pnqi.us.txt,69.21,69.47,69.04,69.47,23535,0
20140707,11.15,11.54,11.01,11.33,12.08,12.89,12.04,12.44,12.44,0,2190.929932,2191.070068,2177.47998,2180.159912,2180.159912,0,-0.62,-1.2,0.38,0.74,0.27,0.0,pnqi.us.txt,69.47,69.47,68.29,68.34,32489,0
20140708,11.72,12.51,11.72,11.98,12.44,14.47,12.44,13.74,13.74,0,2176.889893,2178.790039,2139.780029,2154.25,2154.25,0,-0.82,-0.56,0.71,0.82,0.46,0.0,pnqi.us.txt,68.02,68.59,65.68,66.35,66498,0
20140709,11.74,12.05,11.5,11.65,13.74,13.96,13.17,13.22,13.22,0,2159.649902,2166.040039,2149.429932,2164.8701170000004,2164.8701170000004,0,0.46,-0.4,-0.12,-0.03,-0.1,0.0,pnqi.us.txt,66.6,67.11,66.12,67.04,38091,0
20140710,13.22,13.23,12.05,12.59,13.22,14.86,13.22,14.13,14.13,0,2134.580078,2165.25,2130.590088,2156.679932,2156.679932,0,-0.49,-0.59,0.02,0.06,0.08,0.0,pnqi.us.txt,65.67,66.864,65.34,66.49,29191,0
20140711,12.5,12.68,12.07,12.08,13.87,14.25,13.62,13.66,13.66,0,2160.280029,2165.3798829999996,2152.860107,2164.080078,2164.080078,0,0.12,-0.31,-0.39,-0.38,-0.16,0.0,pnqi.us.txt,66.63,67.42,66.61,67.14,50118,0
20140714,11.6,11.83,11.4,11.82,13.88,13.92,13.21,13.59,13.59,0,2176.669922,2182.550049,2171.340088,2174.790039,2174.790039,0,0.46,-0.01,-0.13,0.01,-0.16,0.0,pnqi.us.txt,67.57,68.238,67.55,67.87,56404,0
20140715,11.53,12.47,11.46,11.96,13.59,14.96,13.28,14.33,14.33,0,2175.97998,2183.560059,2157.419922,2173.040039,2173.040039,0,-0.32,-0.82,0.99,0.2,0.38,0.0,pnqi.us.txt,68.03,68.03,67.013,67.62,35650,0
20140716,10.81,11.45,10.59,11.0,13.43,13.7,13.1,13.38,13.38,0,2184.73999,2192.27002,2179.419922,2185.0,2185.0,0,0.32,-0.58,0.32,0.19,0.19,0.0,pnqi.us.txt,68.01,68.01,67.2,67.34,12633,0
20140717,11.35,15.38,10.85,14.54,13.95,16.25,13.41,15.85,15.85,0,2169.949951,2176.649902,2145.3701170000004,2150.080078,2150.080078,0,-1.21,-0.35,0.18,0.4,0.18,0.0,pnqi.us.txt,66.9,67.29,65.79,65.96,68939,0
20140718,13.34,13.55,12.04,12.06,15.85,15.85,13.38,13.4,13.4,0,2158.719971,2176.810059,2155.919922,2176.399902,2176.399902,0,1.12,0.44,-0.47,-0.25,-0.33,0.0,pnqi.us.txt,66.71,67.51,66.28,67.5,22601,0
20140721,12.85,13.62,12.46,12.81,13.4,14.73,13.4,14.17,14.17,0,2171.98999,2180.080078,2165.290039,2176.02002,2176.02002,0,-0.25,-0.23,0.05,-0.34,-0.3,0.0,pnqi.us.txt,67.34,67.81,67.18,67.73,38123,0
20140722,11.97,12.24,11.69,12.24,13.63,13.74,12.88,13.26,13.26,0,2185.110107,2196.969971,2183.689941,2190.889893,2190.889893,0,0.53,0.27,-0.32,0.2,-0.18,0.0,pnqi.us.txt,67.91,68.3,67.752,68.16,11784,0
20140723,11.54,12.16,11.41,11.52,13.3,13.3,12.66,12.91,12.91,0,2181.949951,2183.01001,2170.030029,2172.790039,2172.790039,0,0.19,0.09,-0.75,-0.23,0.02,0.0,pnqi.us.txt,68.22,68.575,68.022,68.39,24735,0
20140724,11.43,12.06,11.43,11.84,12.94,13.34,12.25,13.08,13.08,0,2184.3798829999996,2187.659912,2179.300049,2185.030029,2185.030029,0,0.05,-0.28,0.04,-0.2,-0.04,0.0,pnqi.us.txt,68.78,69.54,68.61,69.31,60442,0
20140725,12.03,12.75,12.03,12.69,13.08,13.78,12.96,13.36,13.36,0,2175.47998,2179.189941,2165.01001,2174.280029,2174.280029,0,-0.53,-0.36,0.17,-0.04,0.06,0.0,pnqi.us.txt,68.84,69.01,68.52,69.01,25836,0
20140728,12.93,13.64,12.54,12.56,13.4,14.55,13.4,13.84,13.84,0,2175.070068,2181.0,2155.75,2175.840088,2175.840088,0,-0.08,-0.45,0.28,0.04,-0.01,0.0,pnqi.us.txt,69,69.27,68.261,69.035,16401,0
20140729,12.35,13.35,12.12,13.28,13.91,14.33,12.88,14.2,14.2,0,2178.080078,2185.330078,2167.840088,2168.939941,2168.939941,0,-0.33,0.63,-0.67,-0.18,-0.14,0.0,pnqi.us.txt,69.26,69.26,68.52,68.74,12980,0
20140730,12.63,14.07,12.53,13.33,14.2,14.54,13.46,13.93,13.93,0,2183.070068,2186.030029,2170.169922,2179.469971,2179.469971,0,0.12,0.35,-0.29,-0.65,-0.33,0.0,pnqi.us.txt,69.09,69.36,68.72,69.36,34994,0
20140731,14.35,17.11,14.26,16.95,14.8,17.23,14.7,16.82,16.82,0,2156.709961,2167.919922,2136.090088,2137.27002,2137.27002,0,-2.03,-0.16,0.46,0.36,0.29,0.0,pnqi.us.txt,68.64,68.789,67.56,67.95,108282,0
20140801,16.67,17.57,15.52,17.03,16.82,18.02,16.030001000000002,17.26,17.26,0,2136.209961,2147.8701170000004,2115.860107,2128.550049,2128.550049,0,-0.32,-0.25,-0.06,0.09,0.14,0.0,pnqi.us.txt,67.8,68.04,66.541,67.35,223247,0
20140804,16.64,16.8,14.69,15.12,17.620001000000002,17.65,15.76,16.08,16.08,0,2130.6298829999996,2149.929932,2120.72998,2143.719971,2143.719971,0,0.74,0.04,-0.22,-0.1,-0.43,0.0,pnqi.us.txt,67.31,68.64,67.31,68.53,33405,0
20140805,15.54,17.14,15.1,16.87,16.41,17.6,16.18,17.02,17.02,0,2134.72998,2145.610107,2118.75,2126.939941,2126.939941,0,-0.84,0.71,-0.19,-0.14,0.02,0.0,pnqi.us.txt,68.22,68.223,67.041,67.51,14920,0
20140806,17.22,17.3,15.7,16.37,17.040001,18.07,16.65,17.07,17.07,0,2110.179932,2134.949951,2105.22998,2123.360107,2123.360107,0,0.02,0.39,0.18,-0.03,0.26,0.0,pnqi.us.txt,66.9,67.91,66.65,67.46,21064,0
20140807,15.5,17.25,15.44,16.66,17.07,17.940001000000002,16.469998999999998,17.370001000000002,17.370001000000002,0,2134.639893,2137.860107,2102.600098,2109.310059,2109.310059,0,-0.52,-0.05,-0.14,-0.01,-0.03,0.0,pnqi.us.txt,68.07,68.11,67.379,67.82,120808,0
20140808,16.43,17.09,15.53,15.77,17.42,17.93,16.690001000000002,17.02,17.02,0,2116.050049,2131.639893,2109.389893,2130.01001,2130.01001,0,1.13,-0.15,-0.18,0.36,0.15,0.0,pnqi.us.txt,67.63,68.082,67.51,68.08,9910,0
20140811,15.16,15.16,13.72,14.23,16.379998999999998,16.379998999999998,15.23,15.27,15.27,0,2136.340088,2151.300049,2136.110107,2143.830078,2143.830078,0,0.4,0.56,-0.29,-0.17,-0.28,0.0,pnqi.us.txt,68.3,68.86,68.04,68.68,51241,0
20140812,14.42,14.74,13.76,14.13,15.59,15.77,15.03,15.13,15.13,0,2139.159912,2145.419922,2125.219971,2137.929932,2137.929932,0,-0.23,-0.57,0.25,0.05,0.02,0.0,pnqi.us.txt,68.82,68.82,67.8,68.08,18512,0
20140813,13.57,13.93,12.84,12.9,15.13,15.13,13.78,13.81,13.81,0,2146.820068,2160.01001,2145.560059,2159.949951,2159.949951,0,0.69,-0.14,-0.24,-0.38,-0.21,0.0,pnqi.us.txt,68.67,69.24,68.43,69.06,15273,0
20140814,13.05,13.13,12.42,12.42,13.59,13.78,12.79,12.95,12.95,0,2162.75,2168.02002,2158.899902,2167.860107,2167.860107,0,0.44,-0.26,0.04,-0.21,0.0,0.0,pnqi.us.txt,69.209,69.4,68.87,69.32,21443,0
20140815,11.91,14.94,11.89,13.15,12.93,14.21,12.01,13.37,13.37,0,2181.899902,2185.25,2155.280029,2174.1298829999996,2174.1298829999996,0,0.0,-0.15,-0.15,0.18,-0.22,0.0,pnqi.us.txt,69.5,69.64,68.533,69.12,16711,0
20140818,12.85,12.85,12.26,12.32,13.37,13.37,12.71,12.85,12.85,0,2180.590088,2189.76001,2177.719971,2189.76001,2189.76001,0,0.93,0.59,-0.2,0.03,0.02,0.0,pnqi.us.txt,69.8,70.15,69.6,70.02,25846,0
20140819,12.14,12.46,11.91,12.21,12.84,12.86,12.47,12.66,12.66,0,2190.51001,2203.3798829999996,2190.449951,2201.8701170000004,2201.8701170000004,0,0.49,-0.12,-0.11,0.26,-0.13,0.0,pnqi.us.txt,70.18,70.4,70.11,70.39,48081,0
20140820,12.23,12.24,11.6,11.78,12.86,12.94,11.93,12.66,12.66,0,2199.949951,2211.580078,2199.25,2209.040039,2209.040039,0,0.19,-0.64,0.27,0.0,0.28,0.0,pnqi.us.txt,70.14,70.263,69.83,70.08,37804,0
20140821,11.93,13.51,11.52,11.76,12.78,12.85,12.46,12.5,12.5,0,2208.219971,2215.26001,2206.52002,2214.6201170000004,2214.6201170000004,0,0.28,-0.07,0.82,-0.1,0.25,0.0,pnqi.us.txt,70.39,70.39,69.94,70.09,12319,0
20140822,11.88,12.48,11.47,11.47,12.56,13.32,12.21,12.23,12.23,0,2215.610107,2218.050049,2209.48999,2212.600098,2212.600098,0,-0.1,0.27,-0.39,-0.05,-0.19,0.0,pnqi.us.txt,70.1,70.34,69.75,70.3,10771,0
20140825,11.58,11.77,11.24,11.7,12.49,12.64,12.35,12.45,12.45,0,2222.649902,2222.689941,2205.790039,2210.48999,2210.48999,0,0.5,-0.21,0.04,-0.03,-0.08,0.0,pnqi.us.txt,70.83,70.84,70,70.14,16832,0
20140826,11.33,11.93,11.33,11.63,12.34,12.64,12.29,12.34,12.34,0,2212.810059,2217.5,2211.6298829999996,2213.5,2213.5,0,0.19,0.67,-0.33,-0.37,-0.18,0.0,pnqi.us.txt,70.29,70.63,70.01,70.37,56332,0
20140827,11.69,11.93,11.54,11.78,12.45,12.61,12.24,12.34,12.34,0,2215.22998,2217.800049,2206.649902,2210.77002,2210.77002,0,0.0,-0.22,0.15,0.13,0.1,0.0,pnqi.us.txt,70.51,70.51,69.771,69.82,19891,0
20140828,12.38,12.73,12.05,12.05,12.34,12.96,12.34,12.65,12.65,0,2203.139893,2213.949951,2197.6298829999996,2212.050049,2212.050049,0,-0.19,-0.39,0.09,0.2,0.01,0.0,pnqi.us.txt,69.52,69.672,69.27,69.385,9514,0
20140829,11.86,12.44,11.78,11.98,12.63,12.96,12.39,12.71,12.71,0,2225.070068,2227.810059,2215.459961,2226.97998,2226.97998,0,0.39,0.28,0.09,-0.31,-0.16,0.0,pnqi.us.txt,69.53,69.95,69.315,69.75,92127,0
20140902,12.32,13.41,12.23,12.25,12.71,13.63,12.71,12.98,12.98,0,2231.179932,2235.149902,2221.449951,2231.889893,2231.889893,0,0.06,0.42,-0.09,-0.08,-0.24,0.0,pnqi.us.txt,69.95,70.73,69.95,70.73,40557,0
20140903,12.03,12.55,11.91,12.36,13.01,13.78,12.82,13.56,13.56,0,2237.8798829999996,2243.580078,2230.110107,2233.909912,2233.909912,0,-0.14,-0.5,0.23,0.03,0.42,0.0,pnqi.us.txt,70.94,71.18,70.13,70.28,18275,0
20140904,12.4,12.99,11.7,12.64,13.55,14.16,13.15,13.78,13.78,0,2237.040039,2250.780029,2230.560059,2236.3701170000004,2236.3701170000004,0,-0.17,-0.16,-0.15,0.16,0.01,0.0,pnqi.us.txt,70.64,71.105,70.13,70.2,19226,0
20140905,12.37,13.18,11.96,12.09,13.74,14.31,13.14,13.24,13.24,0,2240.070068,2255.8701170000004,2236.540039,2255.850098,2255.850098,0,0.45,-0.27,-0.06,0.13,0.0,0.0,pnqi.us.txt,70.38,70.7,70.04,70.7,12710,0
20140908,12.64,13.09,12.4,12.66,13.24,14.16,13.24,13.66,13.66,0,2255.590088,2272.48999,2253.330078,2263.449951,2263.449951,0,-0.22,0.47,-0.44,-0.38,-0.25,0.0,pnqi.us.txt,70.56,71.09,70.55,70.98,22339,0
20140909,12.7,13.91,12.7,13.5,13.68,14.71,13.38,14.53,14.53,0,2259.409912,2265.040039,2240.51001,2243.100098,2243.100098,0,-0.72,-0.42,-0.02,0.27,0.14,0.0,pnqi.us.txt,71,71.08,69.44,69.69,21704,0
20140910,13.36,14.06,12.86,12.88,14.76,15.3,13.99,14.12,14.12,0,2245.419922,2253.929932,2237.02002,2252.340088,2252.340088,0,0.45,0.15,-0.39,-0.27,-0.19,0.0,pnqi.us.txt,69.74,69.983,69.5,69.86,11295,0
20140911,13.53,13.67,12.66,12.8,14.58,14.83,14.01,14.03,14.03,0,2244.26001,2255.01001,2237.850098,2254.919922,2254.919922,0,0.19,0.49,0.2,-0.25,0.01,0.0,pnqi.us.txt,69.65,70.05,69.35,69.98,46904,0
20140912,12.85,14.27,12.85,13.31,14.16,15.08,14.16,14.67,14.67,0,2252.639893,2253.860107,2235.780029,2241.070068,2241.070068,0,-0.55,-0.19,0.14,-0.09,0.13,0.0,pnqi.us.txt,70.04,70.2,69.78,70.09,32575,0
20140915,13.54,14.19,13.54,14.12,14.92,16.620001000000002,14.92,16.190001000000002,16.190001000000002,0,2242.030029,2244.209961,2212.6298829999996,2216.149902,2216.149902,0,-0.28,-0.93,0.65,0.46,0.71,0.0,pnqi.us.txt,70.05,70.05,68.05,68.58,38700,0
20140916,14.48,14.53,12.72,12.73,16.99,17.049999,14.82,14.92,14.92,0,2211.449951,2243.189941,2211.080078,2240.47998,2240.47998,0,0.7,-0.39,-0.13,0.16,-0.18,0.0,pnqi.us.txt,68.27,69.51,68.11,69.42,32529,0
20140917,13.06,14.53,11.73,12.65,15.0,15.56,13.58,13.85,13.85,0,2236.709961,2256.959961,2232.820068,2246.01001,2246.01001,0,0.17,0.08,-0.2,-0.25,-0.19,0.0,pnqi.us.txt,69.3,69.78,69.048,69.22,28753,0
20140918,12.55,12.58,11.98,12.03,13.85,13.89,12.79,13.51,13.51,0,2253.27002,2272.810059,2251.449951,2272.639893,2272.639893,0,0.5,0.0,0.03,-0.12,-0.04,0.0,pnqi.us.txt,69.29,69.87,69.29,69.86,40615,0
20140919,11.73,12.61,11.52,12.11,13.51,14.07,13.07,13.8,13.8,0,2277.52002,2280.3701170000004,2243.409912,2252.0,2252.0,0,-0.18,-0.96,0.05,0.19,-0.04,0.0,pnqi.us.txt,69.8,70.16,69.05,69.65,30430,0
20140922,13.14,13.98,13.13,13.69,14.59,15.92,14.59,15.51,15.51,0,2242.47998,2242.76001,2217.030029,2223.149902,2223.149902,0,-0.97,-0.54,0.13,0.43,0.2,0.0,pnqi.us.txt,69.1,69.18,67.66,68.286,46066,0
20140923,14.82,14.94,13.83,14.93,15.51,16.52,15.51,16.459999,16.459999,0,2215.590088,2231.47998,2211.899902,2216.51001,2216.51001,0,-0.62,-0.32,-0.05,-0.02,-0.26,0.0,pnqi.us.txt,67.9,68.61,67.862,68.265,216506,0
20140924,14.62,14.93,13.24,13.27,16.469998999999998,16.66,15.02,15.25,15.25,0,2218.1201170000004,2240.070068,2212.050049,2238.709961,2238.709961,0,0.81,0.04,-0.92,0.09,-0.44,0.0,pnqi.us.txt,68.31,69.051,68.1,68.94,14902,0
20140925,14.11,16.69,14.03,15.64,15.62,18.719998999999998,15.58,18.120001000000002,18.120001000000002,0,2234.580078,2235.959961,2192.919922,2195.27002,2195.27002,0,-1.62,0.13,0.15,0.3,0.27,0.0,pnqi.us.txt,68.78,68.78,67.511,67.72,28166,0
20140926,15.77,15.98,14.31,14.85,18.120001000000002,18.219998999999998,16.67,16.85,16.85,0,2202.8701170000004,2223.590088,2201.409912,2219.719971,2219.719971,0,0.85,-0.07,-0.27,0.08,-0.48,0.0,pnqi.us.txt,67.86,68.382,67.67,68.22,22365,0
20140929,16.96,17.08,15.45,15.98,16.860001,19.1,16.860001,18.030001000000002,18.030001000000002,0,2196.570068,2226.350098,2194.290039,2221.8798829999996,2221.8798829999996,0,-0.22,0.19,-0.44,0.16,-0.27,0.0,pnqi.us.txt,67.61,68.2,67.61,67.91,11473,0
20140930,15.49,16.43,15.18,16.31,17.74,18.66,17.51,18.26,18.26,0,2222.47998,2229.719971,2207.070068,2216.810059,2216.810059,0,-0.4,-1.01,0.14,0.04,-0.01,0.0,pnqi.us.txt,68.62,68.62,67.94,68.38,15056,0
20141001,16.44,17.56,16.08,16.71,18.26,20.110001,18.26,19.209999,19.209999,0,2210.73999,2210.840088,2165.310059,2170.51001,2170.51001,0,-1.39,-0.13,0.33,0.2,-0.05,0.0,pnqi.us.txt,68,68,66.586,67.028,40587,0
20141002,16.7,17.98,15.9,16.16,19.389999,20.59,18.450001,18.629998999999998,18.629998999999998,0,2170.659912,2176.27002,2135.030029,2169.469971,2169.469971,0,0.15,0.98,-0.38,-0.32,-0.3,0.0,pnqi.us.txt,67.05,67.38,66.01,67.21,57536,0
20141003,15.16,15.43,14.44,14.55,17.969998999999998,18.200001,17.139999,17.540001,17.540001,0,2180.3798829999996,2195.330078,2174.959961,2186.159912,2186.159912,0,1.08,-0.39,-0.41,-0.1,-0.12,0.0,pnqi.us.txt,67.77,68.32,67.45,67.78,48989,0
20141006,14.46,15.77,14.05,15.46,17.76,18.49,17.459999,17.98,17.98,0,2191.320068,2197.659912,2165.47998,2174.070068,2174.070068,0,-0.26,-0.77,0.39,0.31,0.17,0.0,pnqi.us.txt,68.207,68.49,67.41,67.646,22636,0
20141007,16.18,17.46,15.97,17.2,17.98,19.4,17.98,19.17,19.17,0,2161.679932,2168.699951,2134.97998,2135.280029,2135.280029,0,-1.56,-0.12,0.12,0.27,0.05,0.0,pnqi.us.txt,67.04,67.62,66.41,66.41,12940,0
20141008,17.35,18.03,14.97,15.11,19.610001,19.82,17.1,17.26,17.26,0,2137.820068,2179.550049,2116.429932,2176.570068,2176.570068,0,1.7,-0.02,-0.06,-0.01,-0.07,0.0,pnqi.us.txt,66.58,67.8,65.65,67.678,23988,0
20141009,15.64,19.38,15.34,18.76,17.26,20.190001000000002,17.26,19.77,19.77,0,2168.580078,2173.209961,2124.8701170000004,2126.76001,2126.76001,0,-2.17,-0.46,-0.4,0.4,-0.13,0.0,pnqi.us.txt,67.53,67.53,66.084,66.34,29616,0
20141010,19.11,22.06,18.14,21.24,19.809998999999998,22.709999,19.809998999999998,22.620001000000002,22.620001000000002,0,2094.02002,2094.02002,2032.7600100000002,2032.7600100000002,2032.7600100000002,0,-1.3,-0.07,0.56,0.73,0.38,0.0,pnqi.us.txt,66.03,66.208,64.05,64.3,42464,0
20141013,21.16,24.64,20.52,24.64,23.52,25.76,22.950001,25.719998999999998,25.719998999999998,0,2030.280029,2052.51001,2000.719971,2001.319946,2001.319946,0,-1.59,1.31,0.5,-0.31,0.22,0.0,pnqi.us.txt,63.91,64.48,62.87,63.18,71755,0
20141014,23.77,24.55,21.48,22.79,25.719998999999998,25.719998999999998,23.540001,25.0,25.0,0,2023.439941,2043.699951,2007.469971,2014.609985,2014.609985,0,0.28,0.82,-0.12,0.02,0.08,0.0,pnqi.us.txt,63.75,64.13,62.89,63.55,32663,0
20141015,26.36,31.06,24.64,26.25,27.709999,31.17,25.68,27.049999,27.049999,0,1977.630005,2026.130005,1966.199951,2017.030029,2017.030029,0,-0.53,1.64,-1.31,-0.49,-0.6,0.0,pnqi.us.txt,61.56,63.89,61.56,63.8,69571,0
20141016,29.26,29.41,24.61,25.2,27.049999,30.58,25.700001,26.73,26.73,0,1980.109985,2037.9899899999998,1979.439941,2023.410034,2023.410034,0,0.23,1.08,0.17,-0.42,0.12,0.0,pnqi.us.txt,61.33,63.23,61,62.71,43557,0
20141017,21.68,23.08,20.23,21.99,24.1,24.190001000000002,22.040001,23.129998999999998,23.129998999999998,0,2053.820068,2068.959961,2040.459961,2048.169922,2048.169922,0,1.14,-1.56,-0.1,0.01,0.27,0.0,pnqi.us.txt,63.63,63.75,62.705,63.26,22165,0
20141020,22.11,22.16,18.51,18.57,23.690001000000002,23.77,20.32,20.32,20.32,0,2040.310059,2070.070068,2033.9200440000002,2069.320068,2069.320068,0,0.94,0.13,-0.33,0.09,-0.34,0.0,pnqi.us.txt,63.73,64.05,63.025,63.98,27249,0
20141021,17.72,17.75,16.03,16.08,19.17,19.879998999999998,18.219998999999998,18.219998999999998,18.219998999999998,0,2087.919922,2130.8798829999996,2087.52002,2128.860107,2128.860107,0,1.98,-0.41,0.02,0.07,-0.14,0.0,pnqi.us.txt,64.47,65.62,64.449,65.57,27773,0
20141022,16.06,18.43,15.56,17.87,18.190001000000002,20.32,18.030001000000002,19.959999,19.959999,0,2140.27002,2142.310059,2106.820068,2108.030029,2108.030029,0,-0.85,-0.55,0.22,0.11,0.2,0.0,pnqi.us.txt,65.62,66.171,64.8,64.8,20748,0
20141023,16.07,17.06,15.68,16.53,18.77,19.24,17.959999,18.780001000000002,18.780001000000002,0,2129.3701170000004,2147.919922,2125.469971,2138.459961,2138.459961,0,1.29,0.44,-0.47,-0.31,-0.05,0.0,pnqi.us.txt,65.32,66.33,65.27,65.69,53991,0
20141024,16.43,18.06,16.09,16.11,18.780001000000002,19.42,17.9,17.93,17.93,0,2147.959961,2168.969971,2139.48999,2167.550049,2167.550049,0,0.66,-0.49,-0.11,-0.34,0.11,0.0,pnqi.us.txt,65.29,65.93,65.1,65.88,15571,0
20141027,17.24,17.87,16.0,16.04,18.93,19.59,17.9,17.940001000000002,17.940001000000002,0,2163.98999,2177.76001,2153.780029,2173.580078,2173.580078,0,-0.17,0.07,-0.26,0.13,-0.02,0.0,pnqi.us.txt,65.09,65.78,65.09,65.65,26660,0
20141028,15.69,15.78,14.39,14.39,17.940001000000002,17.940001000000002,16.49,16.6,16.6,0,2182.3701170000004,2208.919922,2181.709961,2208.699951,2208.699951,0,1.37,1.56,-0.02,-0.38,-0.19,0.0,pnqi.us.txt,65.2,66.94,65.2,66.94,53218,0
20141029,14.61,16.28,14.19,15.15,16.58,17.66,16.48,16.780001000000002,16.780001000000002,0,2198.51001,2208.669922,2182.350098,2197.840088,2197.840088,0,-0.18,0.04,0.43,0.24,0.3,0.0,pnqi.us.txt,66.47,66.5,65.732,65.83,31395,0
20141030,15.31,15.75,14.07,14.52,17.040001,17.34,15.69,16.610001,16.610001,0,2195.360107,2216.669922,2187.540039,2212.8798829999996,2212.8798829999996,0,0.6,0.21,-0.47,-0.43,0.08,0.0,pnqi.us.txt,65.43,66.98,65.43,66.53,14223,0
20141031,13.84,14.83,13.72,14.03,16.610001,16.610001,15.31,15.81,15.81,0,2259.25,2268.560059,2253.080078,2263.51001,2263.51001,0,1.23,0.32,0.19,0.18,-0.01,0.0,pnqi.us.txt,67.61,68.28,67.58,68.241,60303,0
20141103,14.41,14.99,14.23,14.73,15.74,16.530001000000002,15.65,16.42,16.42,0,2264.3798829999996,2284.02002,2262.790039,2272.790039,2272.790039,0,-0.01,-0.3,-0.06,0.03,0.13,0.0,pnqi.us.txt,68.01,68.44,67.758,67.861,26138,0
20141104,15.05,15.93,14.83,14.89,16.709999,17.18,15.99,16.58,16.58,0,2268.850098,2281.689941,2259.810059,2275.899902,2275.899902,0,-0.35,-0.05,-0.11,0.11,0.04,0.0,pnqi.us.txt,67.28,67.8,67.122,67.8,14890,0
20141105,14.15,14.99,14.15,14.17,16.58,16.75,16.040001,16.34,16.34,0,2288.199951,2292.590088,2277.52002,2290.939941,2290.939941,0,0.48,-0.41,0.86,0.3,0.78,0.0,pnqi.us.txt,67.76,67.76,66.47,66.68,26417,0
20141106,14.46,15.08,13.67,13.67,16.379998999999998,16.639999,15.68,15.68,15.68,0,2284.3701170000004,2291.76001,2273.850098,2287.47998,2287.47998,0,0.49,0.05,-0.48,0.12,-0.28,0.0,pnqi.us.txt,66.42,66.83,66.26,66.52,36579,0
20141107,13.71,14.16,13.01,13.12,15.06,16.030001000000002,14.69,14.71,14.71,0,2287.919922,2291.290039,2267.919922,2280.300049,2280.300049,0,0.09,0.02,0.44,-0.2,0.04,0.0,pnqi.us.txt,66.3,67.08,66.3,66.82,68244,0
20141110,13.16,13.25,12.38,12.67,14.71,15.12,14.25,14.3,14.3,0,2279.070068,2295.389893,2277.600098,2293.790039,2293.790039,0,0.33,0.15,-0.51,-0.26,-0.42,0.0,pnqi.us.txt,66.76,67.91,66.76,67.79,12683,0
20141111,12.71,13.18,12.6,12.92,14.31,14.73,14.17,14.32,14.32,0,2291.699951,2294.080078,2282.860107,2291.1298829999996,2291.1298829999996,0,0.1,0.0,-0.29,0.11,-0.26,0.0,pnqi.us.txt,67.59,68.32,67.59,68.25,63100,0
